bin_id,var_x,var_y,cov_xy
451,47112005.67008838,89726167.63986897,-3349650.6130550657
452,62311380.65491869,90507116.46933895,3687869.361893703
453,45396019.295364186,92695872.76690863,6004137.311989819
454,79775446.58224748,122674214.12157479,-2655020.815359096
455,37536700.1917718,116556932.1799477,1114219.9745793948
456,59180548.48907821,117871499.39974448,-4169549.334468475
457,15539755.018884864,149237450.47157216,3211941.052086246
458,33556967.94197039,107058704.507513,-2990320.26416749
459,48480667.30558573,109448276.98582418,30905453.05684103
460,42760436.19033001,133934159.96796578,-11714299.77650262
461,44650293.24431315,92303451.35154161,5062773.356192614
462,31451927.86897473,113202093.81912822,4338906.717630859
463,35187604.12578175,91767873.70228688,4021447.139334591
464,30891030.03526061,112175317.19361715,-1514129.812830908
465,20621247.211627617,125888987.29599828,7935288.715497151
466,23168837.99240658,94792813.21174923,10047865.067883797
467,26246831.070980657,113626442.77018757,25084781.236719072
468,89424834.65202549,88884493.11158976,17028434.059628263
469,60762546.05021012,128616615.0672825,8026538.024355609
470,36623402.06747597,88396734.50599276,15145875.92004109
471,18454496.69384612,156173620.07958344,22546533.86704695
472,41646390.256312676,80309090.84208016,9592953.692539226
473,34395360.35036828,109704220.38165237,13287781.744440345
474,32792704.079902228,127094896.03837137,-1292258.869643285
475,22094273.89626555,99847064.28933817,13393141.608009372
476,40686393.859051466,101830369.94546904,-1555371.2115273443
477,27294023.457050618,101632316.75074098,13483219.1874159
478,56615005.03574747,120044652.80508387,15034693.560470294
479,30497607.527379658,100635542.22146097,8918135.959432444
480,46418693.19150157,111211216.99070248,6517758.453191869
481,77256212.35748748,115693081.1480799,2226543.9511178914
482,29591106.11638289,112932894.4766748,8935511.183186911
483,28929233.805041857,105263733.73514941,2635251.9304917743
484,22806316.78764686,124278851.23359841,3754843.142881804
485,14320926.860832596,66337046.3317543,1794626.0883636677
486,27824962.975452915,141284042.80543587,5915911.910410896
487,15106462.149821362,67526824.00760926,1844424.3554492788
488,40285398.11925664,83707692.90721044,4219941.733275596
489,17632814.012443874,120386828.27206197,9836346.206706239
490,34880086.774517335,59115767.898978114,15444378.210893333
491,34418755.3413122,87287464.11611529,5884535.953638248
492,21741731.96441812,63402062.42853192,1473779.6703350495
493,53121168.88325768,127477768.30704024,26643510.235870175
494,34644905.20804713,70621274.38859896,7669503.591786798
495,29016292.76007562,73808429.52234285,9747330.466513766
496,39556694.54277542,80801917.32798786,6686958.340411238
497,34164340.14923304,72878759.44184029,9888688.33300813
498,25250694.546353795,79546580.28432307,14628969.617720678
499,27798352.752673272,68016227.7453212,1363242.2918106266
500,16771558.530656742,68092700.26097928,683741.7755831551
501,39372959.42201586,75226005.48468693,7878743.494854419
502,23525196.898045495,86426569.1706996,6132080.02290065
503,18454986.039090596,89689627.35167378,1164382.999060557
504,13375427.842599463,68635979.78666472,3488707.931609008
505,28271808.09195795,80334953.15130353,7147050.294309805
506,48522189.13483619,96636121.93732285,7512216.786829169
507,20513387.285466213,61099346.86196394,2869342.503338641
508,33328210.72430419,96447326.80366443,-3882292.950864221
509,43843412.43128816,73611442.93898389,11448673.869242784
510,31850138.76963825,69794239.57855016,-13148302.339333944
511,45460537.171601556,65830468.93855698,-5551312.063878113
512,19630147.861811344,62082261.680335075,1074427.7673981953
513,31429238.512391817,109108115.11072674,7834844.915485314
514,26453025.289311662,55530260.72150592,213629.67815438137
515,35668024.88113924,81985971.08769706,-2502689.9392961613
516,23473245.11205563,60644896.57009168,1108098.6905011712
517,17498886.25722893,95268638.0865746,5956313.105293596
